machine_id,timestamp,temp_c,rpm,vibration,failure
M031,2024-03-10T16:25:00,45.27,82.67,30.4,0
M032,2024-03-10T16:30:00,51.44,80.53,28.08,0
M056,2024-03-10T16:35:00,49.19,79.54,31.38,0
M004,2024-03-10T16:40:00,52.9,85.05,31.28,0
M030,2024-03-10T16:45:00,50.24,80.5,26.99,0
M018,2024-03-10T16:50:00,48.94,73.87,28.09,0
M017,2024-03-10T16:55:00,50.4,74.23,30.77,0
M053,2024-03-10T17:00:00,52.59,74.09,28.18,0
M057,2024-03-10T17:05:00,52.59,83.28,28.72,0
M000,2024-03-10T17:10:00,48.29,70.96,34.72,0
M021,2024-03-10T17:15:00,47.58,79.57,26.12,0
M034,2024-03-10T17:20:00,48.91,87.75,29.49,0
M024,2024-03-10T17:25:00,50.86,79.98,34.01,0
M057,2024-03-10T17:30:00,55.4,69.4,29.56,0
M014,2024-03-10T17:35:00,47.96,84.33,30.07,0
M008,2024-03-10T17:40:00,48.02,83.52,28.91,0
M024,2024-03-10T17:45:00,49.31,73.13,26.87,0
M012,2024-03-10T17:50:00,47.71,75.37,33.03,0
M032,2024-03-10T17:55:00,47.19,85.0,29.31,0
M057,2024-03-10T18:00:00,55.06,81.56,31.34,0
M032,2024-03-10T18:05:00,50.96,90.56,26.98,0
M024,2024-03-10T18:10:00,58.14,80.43,28.55,0
M039,2024-03-10T18:15:00,52.87,76.6,31.24,0
M018,2024-03-10T18:20:00,49.07,86.55,30.08,0
M053,2024-03-10T18:25:00,50.52,74.98,32.19,0
M058,2024-03-10T18:30:00,50.62,78.92,30.19,0
M045,2024-03-10T18:35:00,56.88,73.18,30.89,0
M019,2024-03-10T18:40:00,48.31,74.15,29.01,0
M055,2024-03-10T18:45:00,51.63,80.62,29.22,0
M023,2024-03-10T18:50:00,47.92,71.74,31.81,0
M035,2024-03-10T18:55:00,51.21,76.3,28.95,0
M039,2024-03-10T19:00:00,47.84,76.62,27.71,0
M054,2024-03-10T19:05:00,52.47,79.01,32.0,0
M006,2024-03-10T19:10:00,55.77,81.6,25.49,0
M034,2024-03-10T19:15:00,48.76,79.91,30.96,0
M036,2024-03-10T19:20:00,51.75,81.91,28.9,0
M022,2024-03-10T19:25:00,49.1,86.55,31.5,0
M001,2024-03-10T19:30:00,52.18,83.89,29.9,0
M022,2024-03-10T19:35:00,47.66,70.22,27.78,0
M049,2024-03-10T19:40:00,54.3,76.0,30.81,0
M051,2024-03-10T19:45:00,51.75,81.06,30.73,0
M007,2024-03-10T19:50:00,54.2,84.16,28.96,0
M057,2024-03-10T19:55:00,51.8,75.52,26.07,0
M017,2024-03-10T20:00:00,51.64,78.82,29.21,0
M010,2024-03-10T20:05:00,46.53,84.06,29.02,0
M027,2024-03-10T20:10:00,47.18,80.97,32.28,0
M052,2024-03-10T20:15:00,55.15,81.09,28.57,0
M005,2024-03-10T20:20:00,52.59,86.17,32.27,0
M027,2024-03-10T20:25:00,49.46,70.26,34.28,0
M044,2024-03-10T20:30:00,49.94,80.17,30.32,0
M005,2024-03-10T20:35:00,53.13,80.43,28.94,0
M011,2024-03-10T20:40:00,52.08,79.1,30.18,0
M038,2024-03-10T20:45:00,53.75,82.56,27.3,0
M018,2024-03-10T20:50:00,53.68,83.15,28.21,0
M011,2024-03-10T20:55:00,49.28,80.98,31.26,0
M041,2024-03-10T21:00:00,52.98,79.17,29.0,0
M016,2024-03-10T21:05:00,53.83,79.12,27.74,0
M048,2024-03-10T21:10:00,49.69,77.42,29.07,0
M001,2024-03-10T21:15:00,50.34,72.44,30.98,0
M048,2024-03-10T21:20:00,48.32,74.02,34.35,0
M044,2024-03-10T21:25:00,52.55,76.75,29.78,0
M031,2024-03-10T21:30:00,51.2,85.45,30.04,0
M000,2024-03-10T21:35:00,54.43,86.77,29.93,0
M050,2024-03-10T21:40:00,57.88,78.59,30.66,0
M021,2024-03-10T21:45:00,53.25,89.18,30.25,0
M045,2024-03-10T21:50:00,57.71,81.74,28.32,0
M010,2024-03-10T21:55:00,51.76,82.01,28.64,0
M012,2024-03-10T22:00:00,56.82,82.19,29.35,0
M023,2024-03-10T22:05:00,56.94,86.55,27.62,0
M028,2024-03-10T22:10:00,45.27,72.81,33.56,0
M033,2024-03-10T22:15:00,48.77,73.91,33.88,0
M009,2024-03-10T22:20:00,51.22,75.87,31.35,0
M041,2024-03-10T22:25:00,53.98,89.28,31.43,0
M054,2024-03-10T22:30:00,54.23,79.12,30.77,0
M027,2024-03-10T22:35:00,50.35,70.8,30.37,0
M009,2024-03-10T22:40:00,53.86,72.95,28.74,0
M011,2024-03-10T22:45:00,51.27,81.64,28.98,0
M005,2024-03-10T22:50:00,51.88,65.65,28.07,0
M011,2024-03-10T22:55:00,56.35,84.58,27.71,0
M040,2024-03-10T23:00:00,54.03,76.46,28.96,0
M041,2024-03-10T23:05:00,53.09,81.21,31.67,0
M045,2024-03-10T23:10:00,52.51,79.96,31.49,0
M022,2024-03-10T23:15:00,49.4,89.96,29.53,0
M055,2024-03-10T23:20:00,49.8,71.02,28.05,0
M052,2024-03-10T23:25:00,50.32,80.23,30.01,0
M014,2024-03-10T23:30:00,49.87,82.28,27.24,0
M009,2024-03-10T23:35:00,51.41,83.37,30.87,0
M006,2024-03-10T23:40:00,55.88,81.14,28.53,0
M056,2024-03-10T23:45:00,52.54,76.74,30.59,0
M024,2024-03-10T23:50:00,55.43,88.26,28.77,0
M026,2024-03-10T23:55:00,57.56,75.46,31.4,0
M045,2024-03-11T00:00:00,51.64,78.63,30.25,0
M030,2024-03-11T00:05:00,52.49,74.86,34.34,0
M009,2024-03-11T00:10:00,50.91,84.89,29.94,0
M050,2024-03-11T00:15:00,55.54,71.53,29.73,0
M044,2024-03-11T00:20:00,50.4,79.74,28.74,0
M010,2024-03-11T00:25:00,54.19,74.47,31.14,0
M004,2024-03-11T00:30:00,53.56,86.43,30.87,0
M032,2024-03-11T00:35:00,51.05,91.45,28.79,0
M026,2024-03-11T00:40:00,60.93,80.48,30.84,0
M037,2024-03-11T00:45:00,50.89,74.91,28.72,0
M052,2024-03-11T00:50:00,49.04,87.14,28.88,0
M004,2024-03-11T00:55:00,56.7,77.54,26.94,0
M001,2024-03-11T01:00:00,53.19,79.34,32.05,0
M018,2024-03-11T01:05:00,53.43,68.45,28.22,0
M052,2024-03-11T01:10:00,54.49,81.64,33.35,0
M028,2024-03-11T01:15:00,54.7,74.14,32.34,0
M027,2024-03-11T01:20:00,51.01,80.39,27.59,0
M035,2024-03-11T01:25:00,58.05,88.3,31.11,0
M012,2024-03-11T01:30:00,52.39,84.52,29.06,0
M036,2024-03-11T01:35:00,54.88,77.05,29.65,0
M038,2024-03-11T01:40:00,54.27,82.03,33.21,0
M005,2024-03-11T01:45:00,55.46,79.64,30.67,0
M017,2024-03-11T01:50:00,52.28,79.23,27.6,0
M004,2024-03-11T01:55:00,53.75,75.88,31.53,0
M018,2024-03-11T02:00:00,56.94,78.3,27.26,0
M010,2024-03-11T02:05:00,55.16,81.39,29.78,0
M037,2024-03-11T02:10:00,58.57,87.9,30.9,0
M002,2024-03-11T02:15:00,53.06,89.71,30.57,0
M009,2024-03-11T02:20:00,50.48,73.25,30.66,0
M027,2024-03-11T02:25:00,57.07,81.68,32.14,0
M059,2024-03-11T02:30:00,51.02,80.21,29.21,0
M030,2024-03-11T02:35:00,54.76,81.61,27.91,0
M047,2024-03-11T02:40:00,56.85,85.26,32.98,0
M045,2024-03-11T02:45:00,48.4,85.79,30.51,0
M029,2024-03-11T02:50:00,52.85,86.95,28.34,0
M014,2024-03-11T02:55:00,54.95,83.31,29.82,0
M043,2024-03-11T03:00:00,53.12,76.66,30.77,0
M049,2024-03-11T03:05:00,57.27,74.66,29.88,0
M025,2024-03-11T03:10:00,55.97,93.24,32.36,0
M024,2024-03-11T03:15:00,51.04,76.81,33.17,0
M053,2024-03-11T03:20:00,48.19,81.11,33.43,0
M057,2024-03-11T03:25:00,50.65,87.04,34.01,0
M006,2024-03-11T03:30:00,53.39,80.71,29.51,0
M016,2024-03-11T03:35:00,52.44,74.75,32.33,0
M032,2024-03-11T03:40:00,50.82,77.08,28.24,0
M014,2024-03-11T03:45:00,52.91,85.15,33.09,0
M044,2024-03-11T03:50:00,54.25,75.83,29.88,0
M042,2024-03-11T03:55:00,54.57,77.35,30.18,0
M041,2024-03-11T04:00:00,54.32,75.84,32.84,0
M006,2024-03-11T04:05:00,51.36,78.53,28.22,0
M027,2024-03-11T04:10:00,58.04,77.66,28.95,0
M056,2024-03-11T04:15:00,56.74,72.09,27.35,0
M042,2024-03-11T04:20:00,59.19,74.93,30.07,0
M033,2024-03-11T04:25:00,54.76,83.91,29.47,0
M022,2024-03-11T04:30:00,58.53,74.62,33.36,0
M020,2024-03-11T04:35:00,50.8,80.1,31.64,0
M019,2024-03-11T04:40:00,52.39,77.31,32.63,0
M032,2024-03-11T04:45:00,52.89,79.01,31.18,0
M022,2024-03-11T04:50:00,53.68,75.4,27.08,0
M037,2024-03-11T04:55:00,55.95,78.31,32.68,0
M007,2024-03-11T05:00:00,51.54,76.32,31.19,0
M006,2024-03-11T05:05:00,51.71,78.97,26.46,0
M004,2024-03-11T05:10:00,57.73,82.49,30.42,0
M029,2024-03-11T05:15:00,57.72,83.02,28.96,0
M015,2024-03-11T05:20:00,57.24,75.13,31.24,0
M037,2024-03-11T05:25:00,51.39,79.77,28.94,0
M011,2024-03-11T05:30:00,51.55,77.5,32.22,0
M022,2024-03-11T05:35:00,63.88,74.09,30.16,0
M018,2024-03-11T05:40:00,60.12,67.44,29.12,0
M012,2024-03-11T05:45:00,54.76,76.21,34.22,0
M056,2024-03-11T05:50:00,51.71,74.58,31.32,0
M008,2024-03-11T05:55:00,55.25,70.45,29.16,0
M053,2024-03-11T06:00:00,49.58,73.98,30.06,0
M047,2024-03-11T06:05:00,58.61,74.71,27.75,0
M045,2024-03-11T06:10:00,56.44,82.1,28.43,0
M040,2024-03-11T06:15:00,51.74,79.49,28.85,0
M029,2024-03-11T06:20:00,48.88,82.22,33.29,0
M049,2024-03-11T06:25:00,50.76,78.6,30.7,0
M015,2024-03-11T06:30:00,56.9,80.27,30.01,0
M021,2024-03-11T06:35:00,54.18,79.22,29.27,0
M017,2024-03-11T06:40:00,50.63,78.94,30.58,0
M051,2024-03-11T06:45:00,55.44,85.1,33.86,0
M015,2024-03-11T06:50:00,54.52,66.49,30.45,0
M039,2024-03-11T06:55:00,56.29,79.24,29.07,0
M036,2024-03-11T07:00:00,56.36,83.75,28.78,0
M029,2024-03-11T07:05:00,55.4,76.73,32.84,0
M050,2024-03-11T07:10:00,57.75,83.76,32.62,0
M021,2024-03-11T07:15:00,52.89,72.43,30.18,0
M052,2024-03-11T07:20:00,57.19,77.69,28.48,0
M023,2024-03-11T07:25:00,56.12,79.44,28.2,0
M018,2024-03-11T07:30:00,55.73,80.91,27.16,0
M016,2024-03-11T07:35:00,52.1,86.88,30.54,0
M047,2024-03-11T07:40:00,53.79,81.47,29.87,0
M053,2024-03-11T07:45:00,55.45,78.71,31.36,0
M025,2024-03-11T07:50:00,51.62,84.48,32.24,0
M017,2024-03-11T07:55:00,48.55,70.81,30.79,0
M007,2024-03-11T08:00:00,50.68,76.66,27.83,0
M022,2024-03-11T08:05:00,50.77,73.95,26.63,0
M035,2024-03-11T08:10:00,57.41,78.42,29.04,0
M020,2024-03-11T08:15:00,56.39,81.55,30.12,0
M024,2024-03-11T08:20:00,56.08,79.91,30.31,0
M049,2024-03-11T08:25:00,55.77,74.41,29.01,0
M054,2024-03-11T08:30:00,57.79,83.27,32.29,0
M058,2024-03-11T08:35:00,56.76,81.61,27.72,0
M041,2024-03-11T08:40:00,51.66,84.3,30.96,0
M041,2024-03-11T08:45:00,55.74,79.51,32.28,0
M033,2024-03-11T08:50:00,55.21,82.84,29.31,0
M039,2024-03-11T08:55:00,58.84,82.13,34.83,0
M007,2024-03-11T09:00:00,53.61,81.05,32.54,0
M043,2024-03-11T09:05:00,56.84,78.82,33.5,0
M049,2024-03-11T09:10:00,56.4,82.12,29.53,0
M043,2024-03-11T09:15:00,53.99,76.25,28.17,0
M053,2024-03-11T09:20:00,52.89,67.33,29.07,0
M031,2024-03-11T09:25:00,52.9,78.89,29.56,0
M014,2024-03-11T09:30:00,57.28,85.39,28.06,0
M024,2024-03-11T09:35:00,53.88,82.94,28.15,0
M036,2024-03-11T09:40:00,50.84,71.18,33.31,0
M015,2024-03-11T09:45:00,59.07,69.09,30.84,0
M022,2024-03-11T09:50:00,58.47,89.12,29.57,0
M016,2024-03-11T09:55:00,55.43,84.61,30.15,0
M055,2024-03-11T10:00:00,49.91,84.31,30.56,0
M028,2024-03-11T10:05:00,49.32,69.48,30.17,0
M003,2024-03-11T10:10:00,54.18,82.71,29.45,0
M039,2024-03-11T10:15:00,49.41,73.53,30.64,0
M045,2024-03-11T10:20:00,54.85,83.69,29.62,0
M045,2024-03-11T10:25:00,52.97,79.15,31.52,0
M015,2024-03-11T10:30:00,52.73,81.69,28.49,0
M038,2024-03-11T10:35:00,48.94,80.32,33.1,0
M047,2024-03-11T10:40:00,47.21,78.58,26.88,0
M015,2024-03-11T10:45:00,52.68,85.55,32.0,0
M028,2024-03-11T10:50:00,52.42,71.51,31.41,0
M003,2024-03-11T10:55:00,51.95,78.22,29.53,0
M002,2024-03-11T11:00:00,49.96,84.51,29.37,0
M007,2024-03-11T11:05:00,53.81,81.73,32.32,0
M027,2024-03-11T11:10:00,51.35,73.3,34.66,0
M014,2024-03-11T11:15:00,49.26,74.89,29.49,0
M039,2024-03-11T11:20:00,44.11,79.99,29.04,0
M057,2024-03-11T11:25:00,47.29,78.75,31.69,0
M031,2024-03-11T11:30:00,55.77,80.71,31.59,0
M006,2024-03-11T11:35:00,52.47,82.53,32.99,0
M007,2024-03-11T11:40:00,52.9,78.58,31.21,0
M058,2024-03-11T11:45:00,49.08,74.5,28.41,0
M040,2024-03-11T11:50:00,56.28,79.51,31.19,0
M010,2024-03-11T11:55:00,44.74,88.31,31.18,0
M046,2024-03-11T12:00:00,52.08,84.12,28.9,0
M009,2024-03-11T12:05:00,51.98,77.16,30.61,0
M023,2024-03-11T12:10:00,52.26,77.15,30.07,0
M022,2024-03-11T12:15:00,49.51,78.76,26.9,0
M002,2024-03-11T12:20:00,47.83,67.37,28.24,0
M003,2024-03-11T12:25:00,48.42,74.29,33.94,0
M026,2024-03-11T12:30:00,50.73,80.74,29.12,0
M009,2024-03-11T12:35:00,50.1,78.12,27.05,0
M005,2024-03-11T12:40:00,50.02,77.74,31.49,0
M005,2024-03-11T12:45:00,55.46,84.79,29.83,0
M028,2024-03-11T12:50:00,55.05,74.38,32.3,0
M005,2024-03-11T12:55:00,53.67,79.38,27.51,0
M038,2024-03-11T13:00:00,44.45,81.64,29.15,0
M026,2024-03-11T13:05:00,49.28,80.02,30.3,0
M052,2024-03-11T13:10:00,51.71,82.69,27.45,0
M026,2024-03-11T13:15:00,52.33,76.11,28.94,0
M047,2024-03-11T13:20:00,50.53,83.18,28.3,0
M024,2024-03-11T13:25:00,51.38,78.97,33.36,0
M022,2024-03-11T13:30:00,48.33,76.41,29.97,0
M025,2024-03-11T13:35:00,49.29,87.82,30.57,0
M025,2024-03-11T13:40:00,46.35,84.08,27.87,0
M028,2024-03-11T13:45:00,53.34,79.47,30.86,0
M029,2024-03-11T13:50:00,48.66,98.26,28.46,0
M051,2024-03-11T13:55:00,51.4,77.63,29.62,0
M042,2024-03-11T14:00:00,43.15,74.12,32.13,0
M023,2024-03-11T14:05:00,49.65,83.73,34.79,0
M021,2024-03-11T14:10:00,54.35,87.5,32.97,0
M007,2024-03-11T14:15:00,48.96,84.17,30.16,0
M015,2024-03-11T14:20:00,51.45,76.96,28.67,0
M009,2024-03-11T14:25:00,47.55,77.44,30.57,0
M047,2024-03-11T14:30:00,50.55,79.32,32.36,0
M041,2024-03-11T14:35:00,54.38,86.91,32.22,0
M019,2024-03-11T14:40:00,49.18,84.78,28.32,0
M015,2024-03-11T14:45:00,51.16,82.12,28.25,0
M038,2024-03-11T14:50:00,54.53,73.68,28.58,0
M000,2024-03-11T14:55:00,58.83,78.92,27.82,0
M010,2024-03-11T15:00:00,50.64,82.27,28.24,0
M008,2024-03-11T15:05:00,49.18,68.84,31.3,0
M037,2024-03-11T15:10:00,53.2,78.76,31.22,0
M057,2024-03-11T15:15:00,50.18,80.47,29.47,0
M022,2024-03-11T15:20:00,53.43,75.5,30.53,0
M023,2024-03-11T15:25:00,56.68,77.38,29.43,0
M053,2024-03-11T15:30:00,49.66,79.34,30.55,0
M005,2024-03-11T15:35:00,56.01,76.45,31.22,0
M053,2024-03-11T15:40:00,50.12,70.34,30.41,0
M006,2024-03-11T15:45:00,53.6,76.89,29.27,0
M018,2024-03-11T15:50:00,55.64,79.75,33.41,0
M057,2024-03-11T15:55:00,49.78,80.38,29.5,0
M018,2024-03-11T16:00:00,45.54,80.29,26.8,0
M028,2024-03-11T16:05:00,51.86,78.38,28.36,0
M046,2024-03-11T16:10:00,51.95,70.99,28.48,0
M024,2024-03-11T16:15:00,50.82,79.52,28.58,0
M010,2024-03-11T16:20:00,56.72,87.5,27.76,0
M050,2024-03-11T16:25:00,52.4,77.09,30.61,0
M020,2024-03-11T16:30:00,47.62,83.7,26.27,0
M042,2024-03-11T16:35:00,54.17,80.1,31.02,0
M013,2024-03-11T16:40:00,50.75,84.54,30.39,0
M036,2024-03-11T16:45:00,52.99,85.8,31.92,0
M009,2024-03-11T16:50:00,53.1,81.63,33.76,0
M029,2024-03-11T16:55:00,50.38,82.79,31.33,0
M011,2024-03-11T17:00:00,51.48,74.79,32.88,0
M043,2024-03-11T17:05:00,53.26,75.56,27.04,0
M007,2024-03-11T17:10:00,46.32,83.04,32.23,0
M026,2024-03-11T17:15:00,52.24,81.78,28.14,0
M025,2024-03-11T17:20:00,52.23,91.69,31.56,0
M024,2024-03-11T17:25:00,54.53,80.69,33.19,0
M053,2024-03-11T17:30:00,53.86,71.62,27.3,0
M040,2024-03-11T17:35:00,46.72,67.48,30.22,0
M009,2024-03-11T17:40:00,52.96,83.08,33.97,0
M052,2024-03-11T17:45:00,50.97,80.46,32.7,0
M037,2024-03-11T17:50:00,47.71,85.78,29.51,0
M046,2024-03-11T17:55:00,48.39,80.48,32.64,0
M017,2024-03-11T18:00:00,51.72,76.88,29.59,0
M021,2024-03-11T18:05:00,54.51,77.32,34.06,0
M012,2024-03-11T18:10:00,52.2,86.62,32.19,0
M001,2024-03-11T18:15:00,50.22,89.28,25.2,0
M055,2024-03-11T18:20:00,50.96,74.36,32.95,0
M047,2024-03-11T18:25:00,52.64,86.09,29.58,0
M050,2024-03-11T18:30:00,43.63,82.67,27.85,0
M032,2024-03-11T18:35:00,51.84,77.9,28.13,0
M039,2024-03-11T18:40:00,53.76,72.27,30.89,0
M039,2024-03-11T18:45:00,55.02,81.52,30.97,0
M021,2024-03-11T18:50:00,53.86,78.58,29.93,0
M043,2024-03-11T18:55:00,47.78,73.82,29.56,0
M056,2024-03-11T19:00:00,53.65,77.46,28.56,0
M008,2024-03-11T19:05:00,47.62,80.42,31.38,0
M058,2024-03-11T19:10:00,57.03,76.49,30.04,0
M012,2024-03-11T19:15:00,51.99,78.52,31.26,0
M005,2024-03-11T19:20:00,54.68,83.95,29.93,0
M059,2024-03-11T19:25:00,46.54,78.64,28.71,0
M002,2024-03-11T19:30:00,55.96,78.59,31.44,0
M013,2024-03-11T19:35:00,50.37,75.82,29.27,0
M047,2024-03-11T19:40:00,57.67,82.47,30.35,0
M057,2024-03-11T19:45:00,50.01,86.57,27.18,0
M049,2024-03-11T19:50:00,51.49,77.58,30.99,0
M056,2024-03-11T19:55:00,46.81,81.15,31.93,0
M058,2024-03-11T20:00:00,55.33,80.78,33.09,0
M050,2024-03-11T20:05:00,54.0,81.92,30.65,0
M032,2024-03-11T20:10:00,53.81,82.31,31.74,0
M031,2024-03-11T20:15:00,53.24,74.86,27.9,0
M038,2024-03-11T20:20:00,53.38,76.78,29.3,0
M006,2024-03-11T20:25:00,53.8,75.71,30.81,0
M020,2024-03-11T20:30:00,55.34,77.76,25.67,0
M018,2024-03-11T20:35:00,54.87,79.02,28.6,0
M025,2024-03-11T20:40:00,51.27,75.54,29.32,0
M053,2024-03-11T20:45:00,52.48,73.44,27.95,0
M002,2024-03-11T20:50:00,57.85,78.69,30.97,0
M027,2024-03-11T20:55:00,49.78,78.09,30.1,0
M029,2024-03-11T21:00:00,49.56,81.75,30.11,0
M047,2024-03-11T21:05:00,51.55,79.18,29.67,0
M011,2024-03-11T21:10:00,54.03,81.8,28.87,0
M036,2024-03-11T21:15:00,51.77,80.66,31.36,0
M044,2024-03-11T21:20:00,48.19,86.26,30.37,0
M055,2024-03-11T21:25:00,54.35,81.07,30.36,0
M010,2024-03-11T21:30:00,48.37,81.93,28.88,0
M022,2024-03-11T21:35:00,53.75,78.59,30.18,0
M055,2024-03-11T21:40:00,52.39,81.87,31.8,0
M047,2024-03-11T21:45:00,49.1,78.64,26.92,0
M058,2024-03-11T21:50:00,53.53,74.48,31.72,0
M049,2024-03-11T21:55:00,55.0,75.93,34.01,0
M016,2024-03-11T22:00:00,52.04,76.99,27.4,0
M015,2024-03-11T22:05:00,58.45,81.36,30.38,0
M045,2024-03-11T22:10:00,54.19,74.78,30.38,0
M037,2024-03-11T22:15:00,57.29,82.89,27.82,0
M014,2024-03-11T22:20:00,55.99,81.63,29.64,0
M004,2024-03-11T22:25:00,54.44,78.47,29.83,0
M002,2024-03-11T22:30:00,53.16,79.58,28.0,0
M048,2024-03-11T22:35:00,51.62,75.76,27.69,0
M006,2024-03-11T22:40:00,49.62,92.17,29.61,0
M033,2024-03-11T22:45:00,53.97,77.09,27.39,0
M048,2024-03-11T22:50:00,53.48,71.54,27.78,0
M032,2024-03-11T22:55:00,56.16,89.26,29.04,0
M033,2024-03-11T23:00:00,53.45,90.47,30.04,0
M043,2024-03-11T23:05:00,50.68,84.72,27.89,0
M023,2024-03-11T23:10:00,56.29,76.85,27.94,0
M058,2024-03-11T23:15:00,49.3,81.89,30.47,0
M010,2024-03-11T23:20:00,52.52,82.98,30.48,0
M012,2024-03-11T23:25:00,58.57,76.2,32.5,0
M006,2024-03-11T23:30:00,58.14,81.05,31.08,0
M049,2024-03-11T23:35:00,49.97,79.53,32.4,0
M035,2024-03-11T23:40:00,55.96,78.17,29.96,0
M038,2024-03-11T23:45:00,57.02,83.37,30.47,0
M043,2024-03-11T23:50:00,49.45,76.91,28.84,0
M046,2024-03-11T23:55:00,57.73,76.37,32.01,0
M011,2024-03-12T00:00:00,55.2,78.05,25.17,0
M007,2024-03-12T00:05:00,47.17,82.03,29.82,0
M023,2024-03-12T00:10:00,56.79,81.49,30.1,0
M043,2024-03-12T00:15:00,51.64,72.45,26.43,0
M043,2024-03-12T00:20:00,53.82,80.54,26.57,0
M021,2024-03-12T00:25:00,49.98,81.95,27.21,0
M053,2024-03-12T00:30:00,48.24,89.77,31.45,0
M005,2024-03-12T00:35:00,58.77,82.49,28.18,0
M032,2024-03-12T00:40:00,52.98,82.38,28.67,0
M040,2024-03-12T00:45:00,52.94,80.89,27.42,0
M048,2024-03-12T00:50:00,56.44,86.18,27.3,0
M043,2024-03-12T00:55:00,53.55,84.88,29.76,0
M011,2024-03-12T01:00:00,51.52,82.54,30.58,0
M059,2024-03-12T01:05:00,52.89,74.96,31.68,0
M049,2024-03-12T01:10:00,55.87,86.14,30.45,0
M046,2024-03-12T01:15:00,58.39,75.63,28.66,0
M040,2024-03-12T01:20:00,54.14,65.74,31.17,0
M038,2024-03-12T01:25:00,57.49,78.87,26.61,0
M046,2024-03-12T01:30:00,48.68,82.3,26.18,0
M026,2024-03-12T01:35:00,54.42,75.3,29.78,0
M040,2024-03-12T01:40:00,58.09,79.36,28.28,0
M029,2024-03-12T01:45:00,50.54,76.04,27.02,0
M000,2024-03-12T01:50:00,51.71,79.16,30.77,0
M006,2024-03-12T01:55:00,49.56,81.41,30.0,0
M034,2024-03-12T02:00:00,56.99,81.8,25.57,0
M037,2024-03-12T02:05:00,53.31,82.11,27.76,0
M011,2024-03-12T02:10:00,49.35,86.86,28.52,0
M041,2024-03-12T02:15:00,54.53,85.38,26.37,0
M044,2024-03-12T02:20:00,50.84,80.13,30.52,0
M030,2024-03-12T02:25:00,52.37,79.89,27.1,0
M008,2024-03-12T02:30:00,54.82,71.17,29.17,0
M025,2024-03-12T02:35:00,60.71,81.77,30.42,0
M006,2024-03-12T02:40:00,55.76,80.17,26.71,0
M005,2024-03-12T02:45:00,52.41,81.02,30.6,0
M031,2024-03-12T02:50:00,55.61,81.73,31.24,0
M024,2024-03-12T02:55:00,54.25,81.96,27.22,0
M008,2024-03-12T03:00:00,56.61,85.67,31.1,0
M005,2024-03-12T03:05:00,53.83,81.93,29.14,0
M009,2024-03-12T03:10:00,50.99,80.24,28.81,0
M007,2024-03-12T03:15:00,55.47,81.9,29.82,0
M054,2024-03-12T03:20:00,47.56,79.41,29.1,0
M044,2024-03-12T03:25:00,54.84,81.14,31.71,0
M043,2024-03-12T03:30:00,53.94,81.69,32.15,0
M053,2024-03-12T03:35:00,56.05,84.28,30.08,0
M057,2024-03-12T03:40:00,51.43,74.42,27.35,0
M054,2024-03-12T03:45:00,49.59,77.38,29.51,0
M050,2024-03-12T03:50:00,55.76,82.55,29.08,0
M004,2024-03-12T03:55:00,56.9,89.67,30.87,0
M042,2024-03-12T04:00:00,53.38,79.95,30.53,0
M009,2024-03-12T04:05:00,54.02,79.08,30.99,0
M018,2024-03-12T04:10:00,53.05,74.84,32.96,0
M033,2024-03-12T04:15:00,58.23,83.1,29.27,0
M058,2024-03-12T04:20:00,52.85,77.92,29.97,0
M040,2024-03-12T04:25:00,52.1,78.8,29.68,0
M024,2024-03-12T04:30:00,52.87,84.06,27.61,0
M030,2024-03-12T04:35:00,52.17,79.7,25.36,0
M059,2024-03-12T04:40:00,58.93,80.3,31.36,0
M055,2024-03-12T04:45:00,51.3,74.95,29.05,0
M010,2024-03-12T04:50:00,54.79,88.07,29.11,0
M013,2024-03-12T04:55:00,52.25,85.73,27.1,0
M028,2024-03-12T05:00:00,53.3,85.57,29.99,0
M059,2024-03-12T05:05:00,55.12,80.29,30.39,0
M045,2024-03-12T05:10:00,53.36,73.06,33.97,0
M025,2024-03-12T05:15:00,52.32,85.71,29.42,0
M026,2024-03-12T05:20:00,57.05,80.97,30.5,0
M030,2024-03-12T05:25:00,58.51,85.78,29.63,0
M057,2024-03-12T05:30:00,50.69,81.38,31.55,0
M045,2024-03-12T05:35:00,57.78,82.07,31.54,0
M030,2024-03-12T05:40:00,54.76,72.78,28.58,0
M055,2024-03-12T05:45:00,55.27,81.29,30.52,0
M018,2024-03-12T05:50:00,54.83,78.78,31.69,0
M002,2024-03-12T05:55:00,52.18,78.3,28.97,0
M054,2024-03-12T06:00:00,53.86,81.3,28.9,0
M057,2024-03-12T06:05:00,59.53,76.82,27.78,0
M059,2024-03-12T06:10:00,53.51,75.17,26.65,0
M005,2024-03-12T06:15:00,58.53,79.59,27.91,0
M053,2024-03-12T06:20:00,54.61,79.2,32.59,0
M039,2024-03-12T06:25:00,54.88,82.31,31.03,0
M037,2024-03-12T06:30:00,52.9,84.2,28.81,0
M024,2024-03-12T06:35:00,52.61,78.27,29.15,0
M017,2024-03-12T06:40:00,56.98,81.82,28.09,0
M018,2024-03-12T06:45:00,54.5,85.19,30.84,0
M024,2024-03-12T06:50:00,51.16,71.79,30.11,0
M057,2024-03-12T06:55:00,50.05,78.77,30.56,0
M023,2024-03-12T07:00:00,53.21,79.51,30.62,0
M005,2024-03-12T07:05:00,45.83,84.05,30.66,0
